ID,Name,Surname,Category,Interests,Mentor_ID,Rating
19652,Ahmet,Yıldız,Yemek,"Geleneksel Mutfaklar, Moleküler Gastronomi, İtalyan Mutfağı",21777,3
19653,Elif,Aydın,Müzik,"Rock Müzik, Rap, Halk Müziği",34812,4
19654,Ali,Kaya,Mimar,"Restorasyon, İç Mekan Tasarımı, Yapı Teknolojileri ve Malzemeler",36502,1
19655,Elif,Demir,Spor,"Futbol, Basketbol, Tenis",36168,3
19656,Ahmet,Aydın,Sağlık,"Yoga, Bitkisel Tedaviler, Diyet",39156,2
19657,Veli,Yıldız,Sağlık,"Meditasyon, Diyet, Bitkisel Tedaviler",26323,4
19658,Veli,Kaya,Müzik,"Rap, Metal Müzik, Jazz Müzik",28036,3
19659,Seda,Çelik,Sağlık,"Meditasyon, Bitkisel Tedaviler, Diyet",32237,1
19660,Seda,Aydın,Edebiyat,"Felsefe, Bilim Kurgu, Roman Yazımı",26318,4
19661,Veli,Aydın,Spor,"Pilates, Yoga, Yamaç Paraşütü",34734,4
19662,Seda,Yıldız,Sağlık,"Bitkisel Tedaviler, Psikoloji, Yoga",21053,2
19663,Veli,Demir,Hukuk,"İş Hukuku ve İşçi Hakları, Uluslararası Hukuk ve Diplomasi, Çevre Hukuku ve Enerji Hukuku",38336,2
19664,Mehmet,Şahin,Teknoloji,"Siber Güvenlik, Yapay Zeka ve Makine Öğrenimi, Bulut Bilişim ve Büyük Veri",30768,5
19665,Elif,Yılmaz,Yemek,"Deniz Ürünleri, Fransız Mutfağı, Kafein Kültürü",31440,5
19666,Yusuf,Yıldız,Edebiyat,"Fantastik Kurgu, Deneme, Tarih",30518,3
19667,Fatma,Öztürk,Spor,"Fitness, Yamaç Paraşütü, Voleybol",24268,1
19668,Mehmet,Kılıç,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Yapı Teknolojileri ve Malzemeler, Mimari Teori ve Eleştiri",25377,4
19669,Veli,Yıldız,Edebiyat,"Bilim Kurgu, Şiir, Tarih",33618,1
19670,Seda,Çelik,Edebiyat,"Bilim Kurgu, Fantastik Kurgu, Deneme",27666,4
19671,Emre,Öztürk,Sanat,"Film Yapımı ve Sinematografi, Moda Tasarımı, Fotoğrafçılık",32316,3
19672,Emre,Aydın,Müzik,"Metal Müzik, Elektronik Müzik, Klasik Müzik",23197,3
19673,Ahmet,Kaya,Yemek,"Vejetaryen Mutfak, Kafein Kültürü, İtalyan Mutfağı",33880,2
19674,Emre,Karaduman,Sanat,"Grafik Tasarım, Film Yapımı ve Sinematografi, Resim ve Çizim",25454,1
19675,Ahmet,Çelik,Sağlık,"Psikoloji, Bitkisel Tedaviler, Yoga",37609,2
19676,Mehmet,Aydın,Yemek,"Fransız Mutfağı, Izgara Yemekler, Geleneksel Mutfaklar",31945,5
19677,Elif,Demir,Müzik,"Jazz Müzik, Pop Müzik, Rock Müzik",38593,3
19678,Fatma,Yılmaz,Sanat,"Resim ve Çizim, Moda Tasarımı, Film Yapımı ve Sinematografi",30190,1
19679,Elif,Şahin,Spor,"Basketbol, Tenis, Yüzme",25040,1
19680,Elif,Şahin,Mimar,"Mimari Teori ve Eleştiri, Parklar, Yeşil Bina ve Sürdürülebilirlik",37543,5
19681,Fatma,Yıldız,Spor,"Pilates, Basketbol, Yamaç Paraşütü",27828,1
19682,Yusuf,Kaya,Edebiyat,"Tarih, Tiyatro, Biyografi",35615,1
19683,Ali,Aydın,Sanat,"Film Yapımı ve Sinematografi, Resim ve Çizim, Grafik Tasarım",31638,1
19684,Emre,Çelik,Spor,"Voleybol, Yoga, Pilates",38694,2
19685,Veli,Kılıç,Spor,"Futbol, Tenis, Bisiklet",24621,2
19686,Yusuf,Kaya,Teknoloji,"Bulut Bilişim ve Büyük Veri, Otomasyon ve Robotik, Web Geliştirme",29192,3
19687,Mehmet,Kaya,Spor,"Futbol, Basketbol, Yüzme",20041,2
19688,Fatma,Karaduman,Edebiyat,"Makale, Fantastik Kurgu, Tiyatro",26306,5
19689,Emre,Yıldız,Hukuk,"Medeni Hukuk ve Aile Hukuku, Fikri Mülkiyet Hukuku, İdare Hukuku ve Vergilendirme",25410,1
19690,Seda,Demir,Edebiyat,"Felsefe, Çocuk Edebiyatı, Biyografi",25304,4
19691,Emre,Şahin,Spor,"Yamaç Paraşütü, Tenis, Pilates",26614,1
19692,Ali,Öztürk,Mimar,"Peyzaj Tasarımı, Mimari Teori ve Eleştiri, Parklar",26715,5
19693,Mehmet,Öztürk,Müzik,"Metal Müzik, Rock Müzik, Klasik Müzik",30151,2
19694,Emre,Yılmaz,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Restorasyon, Ulaşım ve Altyapı Tasarımı",20886,2
19695,Emre,Yılmaz,Spor,"Bisiklet, Yüzme, Fitness",30524,2
19696,Ahmet,Aydın,Hukuk,"Medeni Hukuk ve Aile Hukuku, Fikri Mülkiyet Hukuku, İdare Hukuku ve Vergilendirme",25144,2
19697,Ayşe,Yıldız,Müzik,"Elektronik Müzik, Metal Müzik, Klasik Müzik",30597,2
19698,Mehmet,Kılıç,Sağlık,"Psikoloji, Meditasyon, Diyet",34933,1
19699,Veli,Karaduman,Mimar,"Yapı Teknolojileri ve Malzemeler, Yeşil Bina ve Sürdürülebilirlik, Peyzaj Tasarımı",20892,2
19700,Emre,Öztürk,Müzik,"Klasik Müzik, Jazz Müzik, Pop Müzik",38560,1
19701,Seda,Demir,Teknoloji,"Yapay Zeka ve Makine Öğrenimi, Oyun Geliştirme, Otomasyon ve Robotik",24583,1
19702,Emre,Çelik,Yemek,"Deniz Ürünleri, Fransız Mutfağı, Geleneksel Mutfaklar",25480,4
19703,Yusuf,Şahin,Yemek,"İtalyan Mutfağı, Moleküler Gastronomi, Deniz Ürünleri",25931,3
19704,Veli,Çelik,Yemek,"Izgara Yemekler, Geleneksel Mutfaklar, Vejetaryen Mutfak",27850,5
19705,Mehmet,Kılıç,Yemek,"Geleneksel Mutfaklar, Vejetaryen Mutfak, Izgara Yemekler",35950,4
19706,Veli,Öztürk,Spor,"Futbol, Basketbol, Yüzme",31692,5
19707,Seda,Aydın,Edebiyat,"Fantastik Kurgu, Drama, Şiir",32357,1
19708,Veli,Karaduman,Hukuk,"Fikri Mülkiyet Hukuku, İdare Hukuku ve Vergilendirme, Ticaret ve Şirket Hukuku",20690,3
19709,Seda,Öztürk,Müzik,"Halk Müziği, Pop Müzik, Jazz Müzik",25197,2
19710,Veli,Kaya,Müzik,"Pop Müzik, Halk Müziği, Rock Müzik",32925,3
19711,Fatma,Şahin,Müzik,"Metal Müzik, Rock Müzik, Elektronik Müzik",39225,4
19712,Seda,Yıldız,Teknoloji,"Otomasyon ve Robotik, Veri Bilimi ve Analitik, Yapay Zeka ve Makine Öğrenimi",24476,3
19713,Ali,Şahin,Teknoloji,"Veri Bilimi ve Analitik, Otomasyon ve Robotik, Yazılım Geliştirme",32154,3
19714,Mehmet,Çelik,Sanat,"Resim ve Çizim, Tiyatro ve Drama, Moda Tasarımı",35873,1
19715,Ahmet,Karaduman,Edebiyat,"Tarih, Biyografi, Şiir",39755,4
19716,Mehmet,Şahin,Sanat,"Resim ve Çizim, Film Yapımı ve Sinematografi, Tiyatro ve Drama",31943,2
19717,Ayşe,Çelik,Mimar,"Ulaşım ve Altyapı Tasarımı, Peyzaj Tasarımı, Yeşil Bina ve Sürdürülebilirlik",34191,5
19718,Fatma,Aydın,Hukuk,"Gayrimenkul ve Emlak Hukuku, Uluslararası Hukuk ve Diplomasi, Ceza Hukuku ve Adli Yargı",22004,1
19719,Seda,Yılmaz,Edebiyat,"Felsefe, Fantastik Kurgu, Makale",38722,1
19720,Veli,Çelik,Hukuk,"İş Hukuku ve İşçi Hakları, Medeni Hukuk ve Aile Hukuku, Anayasa Hukuku ve İnsan Hakları",31286,2
19721,Veli,Çelik,Yemek,"İtalyan Mutfağı, Tatlı, Kafein Kültürü",31694,5
19722,Ali,Karaduman,Sanat,"Resim ve Çizim, Dans ve Performans Sanatları, Grafik Tasarım",30000,4
19723,Ayşe,Yılmaz,Sanat,"Tiyatro ve Drama, Fotoğrafçılık, Moda Tasarımı",27455,2
19724,Mehmet,Aydın,Mimar,"Yapı Teknolojileri ve Malzemeler, Ulaşım ve Altyapı Tasarımı, Mimari Teori ve Eleştiri",33082,4
19725,Emre,Demir,Hukuk,"Fikri Mülkiyet Hukuku, Ticaret ve Şirket Hukuku, Çevre Hukuku ve Enerji Hukuku",23656,5
19726,Elif,Öztürk,Spor,"Yoga, Yüzme, Pilates",37174,4
19727,Veli,Aydın,Yemek,"Deniz Ürünleri, Izgara Yemekler, Moleküler Gastronomi",30129,2
19728,Yusuf,Kaya,Yemek,"Geleneksel Mutfaklar, Tatlı, Kafein Kültürü",23937,2
19729,Elif,Karaduman,Mimar,"Endüstriyel Tasarım, Yeşil Bina ve Sürdürülebilirlik, Restorasyon",33995,4
19730,Fatma,Demir,Mimar,"Parklar, Mimari Teori ve Eleştiri, İç Mekan Tasarımı",37484,5
19731,Ayşe,Öztürk,Sanat,"Resim ve Çizim, Film Yapımı ve Sinematografi, Fotoğrafçılık",34896,3
19732,Yusuf,Öztürk,Teknoloji,"Bulut Bilişim ve Büyük Veri, Web Geliştirme, İnternet of Things (IoT)",30322,1
19733,Emre,Karaduman,Yemek,"Izgara Yemekler, İtalyan Mutfağı, Fransız Mutfağı",37263,2
19734,Ahmet,Yıldız,Sanat,"Fotoğrafçılık, Film Yapımı ve Sinematografi, Grafik Tasarım",26121,2
19735,Ahmet,Aydın,Sağlık,"Psikoloji, Yoga, Meditasyon",32507,1
19736,Mehmet,Demir,Sanat,"Grafik Tasarım, Moda Tasarımı, Resim ve Çizim",36477,1
19737,Veli,Yılmaz,Sağlık,"Yoga, Psikoloji, Bitkisel Tedaviler",31894,3
19738,Elif,Kılıç,Yemek,"Moleküler Gastronomi, İtalyan Mutfağı, Geleneksel Mutfaklar",27304,1
19739,Ali,Karaduman,Edebiyat,"Fantastik Kurgu, Deneme, Şiir",39277,2
19740,Elif,Kılıç,Hukuk,"İş Hukuku ve İşçi Hakları, Gayrimenkul ve Emlak Hukuku, Çevre Hukuku ve Enerji Hukuku",35506,2
19741,Ayşe,Kılıç,Sanat,"Fotoğrafçılık, Dans ve Performans Sanatları, Film Yapımı ve Sinematografi",23598,4
19742,Emre,Kılıç,Hukuk,"Ceza Hukuku ve Adli Yargı, İdare Hukuku ve Vergilendirme, Ticaret ve Şirket Hukuku",28670,1
19743,Elif,Kaya,Teknoloji,"Yapay Zeka ve Makine Öğrenimi, Otomasyon ve Robotik, Mobil Uygulama Geliştirme",21287,4
19744,Yusuf,Demir,Edebiyat,"Fantastik Kurgu, Biyografi, Tarih",22544,1
19745,Veli,Demir,Sanat,"Tiyatro ve Drama, Grafik Tasarım, Dans ve Performans Sanatları",22782,3
19746,Veli,Kılıç,Sanat,"Fotoğrafçılık, Tiyatro ve Drama, Resim ve Çizim",36506,1
19747,Ali,Öztürk,Spor,"Voleybol, Futbol, Yamaç Paraşütü",38978,3
19748,Fatma,Çelik,Mimar,"Endüstriyel Tasarım, Restorasyon, Ofis Yapıları",28801,3
19749,Fatma,Karaduman,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Ulaşım ve Altyapı Tasarımı, Yapı Teknolojileri ve Malzemeler",28237,1
19750,Seda,Kılıç,Sağlık,"Meditasyon, Yoga, Bitkisel Tedaviler",27899,1
19751,Ali,Çelik,Yemek,"Geleneksel Mutfaklar, Deniz Ürünleri, Izgara Yemekler",23032,4
19752,Emre,Şahin,Edebiyat,"Bilim Kurgu, Drama, Tiyatro",29832,1
19753,Elif,Kaya,Spor,"Fitness, Pilates, Yamaç Paraşütü",25702,5
19754,Ayşe,Öztürk,Spor,"Basketbol, Futbol, Voleybol",25701,1
19755,Veli,Yıldız,Edebiyat,"Fantastik Kurgu, Makale, Roman Yazımı",39197,5
19756,Ali,Karaduman,Yemek,"İtalyan Mutfağı, Moleküler Gastronomi, Geleneksel Mutfaklar",26400,5
19757,Ayşe,Çelik,Hukuk,"İdare Hukuku ve Vergilendirme, Ceza Hukuku ve Adli Yargı, Uluslararası Hukuk ve Diplomasi",30910,2
19758,Yusuf,Yılmaz,Hukuk,"Ceza Hukuku ve Adli Yargı, İş Hukuku ve İşçi Hakları, Uluslararası Hukuk ve Diplomasi",26550,3
19759,Veli,Karaduman,Spor,"Pilates, Bisiklet, Yoga",38500,5
19760,Elif,Aydın,Hukuk,"Çevre Hukuku ve Enerji Hukuku, Medeni Hukuk ve Aile Hukuku, Gayrimenkul ve Emlak Hukuku",26836,5
19761,Mehmet,Yıldız,Mimar,"Restorasyon, Endüstriyel Tasarım, Mimari Teori ve Eleştiri",28009,3
19762,Ayşe,Karaduman,Teknoloji,"Mobil Uygulama Geliştirme, Yapay Zeka ve Makine Öğrenimi, Otomasyon ve Robotik",22812,3
19763,Veli,Öztürk,Hukuk,"Ticaret ve Şirket Hukuku, Fikri Mülkiyet Hukuku, Uluslararası Hukuk ve Diplomasi",34148,3
19764,Ali,Demir,Sanat,"Dans ve Performans Sanatları, Tiyatro ve Drama, Moda Tasarımı",23932,4
19765,Ayşe,Aydın,Sağlık,"Yoga, Meditasyon, Diyet",35351,4
19766,Ahmet,Çelik,Sanat,"Dans ve Performans Sanatları, Resim ve Çizim, Grafik Tasarım",33185,4
19767,Seda,Öztürk,Sanat,"Resim ve Çizim, Grafik Tasarım, Dans ve Performans Sanatları",28392,1
19768,Ayşe,Öztürk,Teknoloji,"Mobil Uygulama Geliştirme, Yapay Zeka ve Makine Öğrenimi, Yazılım Geliştirme",35372,3
19769,Ali,Kaya,Sanat,"Tiyatro ve Drama, Film Yapımı ve Sinematografi, Dans ve Performans Sanatları",21935,1
19770,Veli,Aydın,Sağlık,"Psikoloji, Yoga, Bitkisel Tedaviler",23800,2
19771,Mehmet,Demir,Teknoloji,"Bulut Bilişim ve Büyük Veri, Mobil Uygulama Geliştirme, Otomasyon ve Robotik",23256,2
19772,Emre,Yılmaz,Sağlık,"Bitkisel Tedaviler, Psikoloji, Yoga",29280,4
19773,Veli,Kaya,Spor,"Tenis, Yamaç Paraşütü, Voleybol",34843,3
19774,Elif,Çelik,Mimar,"Parklar, Yeşil Bina ve Sürdürülebilirlik, İç Mekan Tasarımı",36994,3
19775,Veli,Demir,Edebiyat,"Drama, Roman Yazımı, Makale",37424,2
19776,Fatma,Şahin,Edebiyat,"Deneme, Şiir, Makale",29959,4
19777,Veli,Yılmaz,Sağlık,"Psikoloji, Yoga, Meditasyon",28953,5
19778,Emre,Aydın,Sağlık,"Bitkisel Tedaviler, Yoga, Diyet",31337,4
19779,Mehmet,Yılmaz,Müzik,"Rock Müzik, Klasik Müzik, Rap",34299,4
19780,Seda,Çelik,Hukuk,"İdare Hukuku ve Vergilendirme, Gayrimenkul ve Emlak Hukuku, Fikri Mülkiyet Hukuku",23623,1
19781,Ali,Şahin,Hukuk,"Çevre Hukuku ve Enerji Hukuku, Ticaret ve Şirket Hukuku, İdare Hukuku ve Vergilendirme",28424,5
19782,Elif,Demir,Sanat,"Grafik Tasarım, Film Yapımı ve Sinematografi, Moda Tasarımı",27251,3
19783,Elif,Yıldız,Yemek,"Tatlı, Izgara Yemekler, Moleküler Gastronomi",20114,1
19784,Seda,Yıldız,Teknoloji,"Otomasyon ve Robotik, Yapay Zeka ve Makine Öğrenimi, Oyun Geliştirme",22707,5
19785,Fatma,Şahin,Teknoloji,"Yazılım Geliştirme, İnternet of Things (IoT), Otomasyon ve Robotik",29917,4
19786,Mehmet,Yıldız,Yemek,"Kafein Kültürü, Geleneksel Mutfaklar, Deniz Ürünleri",28744,5
19787,Mehmet,Kaya,Spor,"Futbol, Yüzme, Basketbol",36928,5
19788,Veli,Yılmaz,Mimar,"Yapı Teknolojileri ve Malzemeler, Ulaşım ve Altyapı Tasarımı, Parklar",28492,5
19789,Emre,Öztürk,Hukuk,"Ceza Hukuku ve Adli Yargı, Fikri Mülkiyet Hukuku, İş Hukuku ve İşçi Hakları",23172,1
19790,Veli,Öztürk,Mimar,"Parklar, Restorasyon, Peyzaj Tasarımı",29723,1
19791,Veli,Karaduman,Sanat,"Film Yapımı ve Sinematografi, Fotoğrafçılık, Tiyatro ve Drama",39149,5
19792,Ayşe,Yılmaz,Teknoloji,"Siber Güvenlik, Mobil Uygulama Geliştirme, Veri Bilimi ve Analitik",36680,5
19793,Ahmet,Karaduman,Mimar,"Peyzaj Tasarımı, Parklar, Endüstriyel Tasarım",26321,2
19794,Seda,Demir,Teknoloji,"İnternet of Things (IoT), Web Geliştirme, Oyun Geliştirme",29690,2
19795,Seda,Karaduman,Teknoloji,"Veri Bilimi ve Analitik, Siber Güvenlik, Yapay Zeka ve Makine Öğrenimi",22041,3
19796,Ahmet,Aydın,Mimar,"Yeşil Bina ve Sürdürülebilirlik, İç Mekan Tasarımı, Mimari Teori ve Eleştiri",22062,3
19797,Veli,Karaduman,Hukuk,"Uluslararası Hukuk ve Diplomasi, İş Hukuku ve İşçi Hakları, Anayasa Hukuku ve İnsan Hakları",35370,5
19798,Mehmet,Aydın,Teknoloji,"İnternet of Things (IoT), Bulut Bilişim ve Büyük Veri, Oyun Geliştirme",26138,3
19799,Mehmet,Demir,Sanat,"Film Yapımı ve Sinematografi, Moda Tasarımı, Tiyatro ve Drama",26182,4
19800,Emre,Yılmaz,Edebiyat,"Şiir, Drama, Deneme",23715,3
19801,Elif,Şahin,Teknoloji,"Otomasyon ve Robotik, Yazılım Geliştirme, Web Geliştirme",36334,2
19802,Seda,Demir,Edebiyat,"Çocuk Edebiyatı, Bilim Kurgu, Makale",31582,5
19803,Ahmet,Yılmaz,Hukuk,"Gayrimenkul ve Emlak Hukuku, Ticaret ve Şirket Hukuku, Uluslararası Hukuk ve Diplomasi",31453,3
19804,Ali,Şahin,Spor,"Fitness, Pilates, Futbol",24048,1
19805,Mehmet,Öztürk,Müzik,"Pop Müzik, Metal Müzik, Rap",21596,1
19806,Emre,Karaduman,Sağlık,"Bitkisel Tedaviler, Diyet, Meditasyon",34620,3
19807,Seda,Yıldız,Sanat,"Resim ve Çizim, Film Yapımı ve Sinematografi, Tiyatro ve Drama",25807,3
19808,Seda,Yıldız,Müzik,"Halk Müziği, Rock Müzik, Jazz Müzik",28224,4
19809,Veli,Öztürk,Sanat,"Dans ve Performans Sanatları, Resim ve Çizim, Tiyatro ve Drama",21023,4
19810,Seda,Çelik,Sağlık,"Diyet, Bitkisel Tedaviler, Meditasyon",28404,3
19811,Ali,Kaya,Yemek,"Vejetaryen Mutfak, Deniz Ürünleri, Tatlı",35330,3
19812,Emre,Kaya,Edebiyat,"Makale, Tiyatro, Bilim Kurgu",24587,1
19813,Fatma,Çelik,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Ulaşım ve Altyapı Tasarımı, Endüstriyel Tasarım",38286,3
19814,Mehmet,Yıldız,Edebiyat,"Roman Yazımı, Fantastik Kurgu, Drama",29769,5
19815,Ayşe,Öztürk,Hukuk,"Medeni Hukuk ve Aile Hukuku, Çevre Hukuku ve Enerji Hukuku, Ceza Hukuku ve Adli Yargı",23958,5
19816,Emre,Şahin,Sanat,"Grafik Tasarım, Fotoğrafçılık, Moda Tasarımı",25491,2
19817,Ahmet,Karaduman,Teknoloji,"Otomasyon ve Robotik, Mobil Uygulama Geliştirme, Oyun Geliştirme",26895,3
19818,Ali,Karaduman,Sanat,"Resim ve Çizim, Dans ve Performans Sanatları, Tiyatro ve Drama",25684,4
19819,Seda,Kaya,Edebiyat,"Bilim Kurgu, Şiir, Çocuk Edebiyatı",25690,1
19820,Yusuf,Kılıç,Sanat,"Moda Tasarımı, Dans ve Performans Sanatları, Fotoğrafçılık",32625,3
19821,Veli,Yılmaz,Spor,"Pilates, Fitness, Yüzme",21737,5
19822,Ahmet,Çelik,Sağlık,"Bitkisel Tedaviler, Yoga, Diyet",32582,1
19823,Ayşe,Demir,Müzik,"Rap, Metal Müzik, Pop Müzik",28095,3
19824,Mehmet,Çelik,Hukuk,"Gayrimenkul ve Emlak Hukuku, Medeni Hukuk ve Aile Hukuku, Uluslararası Hukuk ve Diplomasi",32116,3
19825,Ahmet,Yılmaz,Teknoloji,"Yapay Zeka ve Makine Öğrenimi, Web Geliştirme, Veri Bilimi ve Analitik",21252,2
19826,Ali,Şahin,Sağlık,"Yoga, Psikoloji, Bitkisel Tedaviler",35857,1
19827,Fatma,Yıldız,Spor,"Bisiklet, Basketbol, Futbol",24300,2
19828,Emre,Demir,Müzik,"Metal Müzik, Klasik Müzik, Rock Müzik",36698,1
19829,Ahmet,Yıldız,Spor,"Voleybol, Bisiklet, Pilates",34730,5
19830,Ayşe,Öztürk,Hukuk,"Gayrimenkul ve Emlak Hukuku, Ticaret ve Şirket Hukuku, Ceza Hukuku ve Adli Yargı",37924,4
19831,Veli,Kaya,Mimar,"İç Mekan Tasarımı, Restorasyon, Peyzaj Tasarımı",29643,3
19832,Ahmet,Yılmaz,Hukuk,"İş Hukuku ve İşçi Hakları, Anayasa Hukuku ve İnsan Hakları, Fikri Mülkiyet Hukuku",25239,4
19833,Ali,Demir,Yemek,"Vejetaryen Mutfak, Moleküler Gastronomi, Fransız Mutfağı",30905,5
19834,Seda,Şahin,Sanat,"Tiyatro ve Drama, Resim ve Çizim, Grafik Tasarım",38762,2
19835,Mehmet,Kaya,Hukuk,"İş Hukuku ve İşçi Hakları, Fikri Mülkiyet Hukuku, Gayrimenkul ve Emlak Hukuku",23312,4
19836,Ali,Öztürk,Spor,"Bisiklet, Futbol, Pilates",39790,4
19837,Ahmet,Öztürk,Edebiyat,"Tiyatro, Şiir, Tarih",26518,4
19838,Ahmet,Yıldız,Mimar,"Yeşil Bina ve Sürdürülebilirlik, Yapı Teknolojileri ve Malzemeler, Endüstriyel Tasarım",30859,2
19839,Veli,Kılıç,Hukuk,"İş Hukuku ve İşçi Hakları, Anayasa Hukuku ve İnsan Hakları, İdare Hukuku ve Vergilendirme",34859,2
19840,Fatma,Yıldız,Sağlık,"Bitkisel Tedaviler, Psikoloji, Yoga",29227,2
19841,Ali,Çelik,Yemek,"Geleneksel Mutfaklar, Kafein Kültürü, Moleküler Gastronomi",24091,1
19842,Ayşe,Şahin,Hukuk,"İş Hukuku ve İşçi Hakları, Ticaret ve Şirket Hukuku, Fikri Mülkiyet Hukuku",26937,2
19843,Fatma,Karaduman,Yemek,"Tatlı, Moleküler Gastronomi, Fransız Mutfağı",39638,5
19844,Emre,Kılıç,Yemek,"Geleneksel Mutfaklar, İtalyan Mutfağı, Deniz Ürünleri",34161,5
19845,Yusuf,Yılmaz,Hukuk,"Ceza Hukuku ve Adli Yargı, Medeni Hukuk ve Aile Hukuku, Ticaret ve Şirket Hukuku",23224,5
19846,Seda,Demir,Sağlık,"Bitkisel Tedaviler, Meditasyon, Psikoloji",27952,3
19847,Seda,Çelik,Mimar,"Ulaşım ve Altyapı Tasarımı, Ofis Yapıları, Endüstriyel Tasarım",29948,5
19848,Seda,Demir,Müzik,"Halk Müziği, Rock Müzik, Elektronik Müzik",32994,5
19849,Fatma,Çelik,Spor,"Yamaç Paraşütü, Futbol, Basketbol",37628,3
19850,Fatma,Kaya,Spor,"Yamaç Paraşütü, Pilates, Bisiklet",27991,4
19851,Fatma,Karaduman,Spor,"Voleybol, Yamaç Paraşütü, Futbol",29809,3
19852,Veli,Kılıç,Müzik,"Halk Müziği, Jazz Müzik, Rock Müzik",28629,5
19853,Mehmet,Aydın,Spor,"Yoga, Tenis, Pilates",23758,4
19854,Veli,Yıldız,Yemek,"Deniz Ürünleri, İtalyan Mutfağı, Izgara Yemekler",22008,2
19855,Ayşe,Yılmaz,Mimar,"İç Mekan Tasarımı, Endüstriyel Tasarım, Ulaşım ve Altyapı Tasarımı",23726,3
19856,Veli,Yıldız,Mimar,"Mimari Teori ve Eleştiri, Peyzaj Tasarımı, Parklar",31175,4
19857,Ahmet,Karaduman,Sağlık,"Diyet, Meditasyon, Psikoloji",39263,4
19858,Fatma,Karaduman,Yemek,"Tatlı, Geleneksel Mutfaklar, İtalyan Mutfağı",20068,1
19859,Mehmet,Kılıç,Yemek,"Vejetaryen Mutfak, Deniz Ürünleri, Fransız Mutfağı",26855,1
19860,Ali,Öztürk,Hukuk,"Çevre Hukuku ve Enerji Hukuku, İdare Hukuku ve Vergilendirme, Ceza Hukuku ve Adli Yargı",21443,4
19861,Ayşe,Karaduman,Edebiyat,"Drama, Makale, Roman Yazımı",32020,5
19862,Veli,Aydın,Edebiyat,"Drama, Felsefe, Tiyatro",37218,5
19863,Yusuf,Yılmaz,Yemek,"Geleneksel Mutfaklar, Izgara Yemekler, Deniz Ürünleri",28691,2
19864,Emre,Demir,Spor,"Yüzme, Voleybol, Basketbol",28922,2
19865,Elif,Karaduman,Yemek,"Fransız Mutfağı, Moleküler Gastronomi, Deniz Ürünleri",38003,5
19866,Yusuf,Şahin,Sanat,"Grafik Tasarım, Tiyatro ve Drama, Resim ve Çizim",38585,3
19867,Elif,Yıldız,Sanat,"Dans ve Performans Sanatları, Grafik Tasarım, Film Yapımı ve Sinematografi",21990,5
19868,Elif,Yıldız,Hukuk,"Uluslararası Hukuk ve Diplomasi, İdare Hukuku ve Vergilendirme, Anayasa Hukuku ve İnsan Hakları",25697,4
19869,Seda,Öztürk,Hukuk,"Çevre Hukuku ve Enerji Hukuku, Anayasa Hukuku ve İnsan Hakları, İdare Hukuku ve Vergilendirme",36653,5
19870,Emre,Öztürk,Edebiyat,"Tarih, Bilim Kurgu, Makale",20223,1
19871,Ahmet,Şahin,Müzik,"Pop Müzik, Klasik Müzik, Elektronik Müzik",38751,1
19872,Emre,Karaduman,Hukuk,"Ceza Hukuku ve Adli Yargı, Uluslararası Hukuk ve Diplomasi, Gayrimenkul ve Emlak Hukuku",29109,5
19873,Ahmet,Şahin,Spor,"Basketbol, Futbol, Tenis",26568,5
19874,Veli,Şahin,Yemek,"Deniz Ürünleri, Vejetaryen Mutfak, Fransız Mutfağı",31344,5
19875,Elif,Şahin,Yemek,"Moleküler Gastronomi, Kafein Kültürü, Deniz Ürünleri",35899,1
19876,Ahmet,Demir,Sağlık,"Yoga, Meditasyon, Bitkisel Tedaviler",35004,2
19877,Mehmet,Aydın,Sanat,"Resim ve Çizim, Dans ve Performans Sanatları, Tiyatro ve Drama",33859,3
19878,Emre,Çelik,Hukuk,"Fikri Mülkiyet Hukuku, İş Hukuku ve İşçi Hakları, Anayasa Hukuku ve İnsan Hakları",27134,5
19879,Fatma,Şahin,Hukuk,"Fikri Mülkiyet Hukuku, Medeni Hukuk ve Aile Hukuku, Anayasa Hukuku ve İnsan Hakları",36306,2
19880,Veli,Karaduman,Edebiyat,"Deneme, Tiyatro, Felsefe",20884,4
19881,Veli,Yılmaz,Spor,"Yamaç Paraşütü, Fitness, Tenis",38399,3
19882,Ali,Öztürk,Mimar,"Yapı Teknolojileri ve Malzemeler, Peyzaj Tasarımı, Restorasyon",28887,5
19883,Ayşe,Aydın,Edebiyat,"Makale, Felsefe, Drama",31782,2
19884,Emre,Çelik,Hukuk,"Çevre Hukuku ve Enerji Hukuku, Uluslararası Hukuk ve Diplomasi, Gayrimenkul ve Emlak Hukuku",25837,5
19885,Emre,Yılmaz,Müzik,"Jazz Müzik, Rap, Rock Müzik",38564,4
19886,Ayşe,Yılmaz,Edebiyat,"Felsefe, Çocuk Edebiyatı, Şiir",27049,4
19887,Ayşe,Öztürk,Sağlık,"Meditasyon, Yoga, Psikoloji",20023,1
19888,Ayşe,Öztürk,Sağlık,"Yoga, Meditasyon, Psikoloji",35951,2
19889,Ahmet,Çelik,Edebiyat,"Çocuk Edebiyatı, Bilim Kurgu, Şiir",37784,5
